match_id;duration;start_time;radiant_team_id;radiant_name;dire_team_id;dire_name;leagueid;league_name;series_id;series_type;radiant_score;dire_score;radiant_win;version
8034730262;978;1731534666;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;38;4;True;21
8034730181;1745;1731534750;8987220.0;HolyTeam;8849833.0;VERTEX PACK;17163;Dota 2 Space League;925526;1;21;31;False;21
8034729836;1761;1731534637;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;38;18;True;21
8034727601;2741;1731534490;9579002.0;Randoms Esports;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;28;42;False;21
8034726440;1762;1731534420;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;37;11;True;21
8034721936;2963;1731534124;;;7666141.0;TheLadiesLove;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;29;24;True;21
8034721434;2353;1731534094;;;8993162.0;The Sleepers4;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;34;33;True;21
8034695388;2515;1731532537;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;24;40;False;21
8034688999;1020;1731532176;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;45;6;True;21
8034687943;827;1731532118;9373482.0;Team Antares;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;6;19;False;21
8034685371;1524;1731531978;;;9487163.0;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;10;22;False;21
8034684841;1489;1731531948;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;31;21;True;21
8034683887;1515;1731531897;9380962.0;THE PURGE;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;10;37;False;21
8034683847;2260;1731531894;9579022.0;Puraka esports;8520231.0;China Club;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925515;0;31;40;False;21
8034683813;1414;1731531893;8737621.0;Lava Esports ;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;35;12;True;21
8034683514;2432;1731531875;9593827.0;TEAM RPP;9600979.0;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925511;0;25;28;False;21
8034682877;1551;1731531842;9578790.0;;9594005.0;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925513;0;5;28;False;21
8034682589;1600;1731531826;9579002.0;Randoms Esports;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;40;19;True;21
8034682440;1154;1731531818;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;37;9;True;21
8034681736;716;1731531779;8367062.0;Pacific ;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;24;1;True;21
8034680901;2291;1731531734;;;9594398.0;DOTAMIGOS G4MING;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;37;44;True;21
8034680767;1143;1731531727;;;8126176.0;Rampage Heroes;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;53;11;True;21
8034680657;1951;1731531720;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;28;33;False;21
8034680608;1855;1731531718;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;44;10;True;21
8034680335;2043;1731531853;9025669.0;CrimsonSky;8957156.0;Silent killer;17163;Dota 2 Space League;925502;1;27;28;True;21
8034680234;1263;1731531695;8993162.0;The Sleepers4;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;48;11;True;21
8034679783;3053;1731531670;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;39;27;True;21
8034679676;1365;1731531666;;;7666141.0;TheLadiesLove;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;10;49;False;21
8034614097;1644;1731528523;8957156.0;Silent killer;9025669.0;CrimsonSky;17163;Dota 2 Space League;925502;1;14;14;False;21
8034508593;2500;1731523936;9530716.0;Air Defence;9381131.0;Uzumaki;17366;Ultras Dota Pro League  2024-25;925465;1;33;62;False;21
8034503668;2286;1731523742;9600923.0;Pirate and Cow;9600798.0;Ethereal Edge;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925475;0;21;41;False;21
8034418210;2244;1731520579;9381131.0;Uzumaki;9530716.0;Air Defence;17366;Ultras Dota Pro League  2024-25;925465;1;67;20;True;21
8034384800;1471;1731519254;9389234.0;Bushido;9366989.0;Flux;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925460;0;9;31;False;21
8034366125;988;1731518579;9025359.0;The Covenant;9600923.0;Pirate and Cow;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925444;1;28;8;True;21
8034323718;1886;1731517092;8629317.0;Bright Crusaders;9425660.0;Shadow Avengers;17233;Destiny League;925419;1;33;20;True;21
8034323399;2351;1731517052;8831040.0;Ghost Sheep;9120549.0;Rakuzan;17366;Ultras Dota Pro League  2024-25;925406;1;50;36;True;21
8034320543;1613;1731516951;9546950.0;Habibis;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;20;53;False;21
8034316768;1604;1731516818;9420570.0;Quantum;1838315.0;Team Secret;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925449;0;9;35;False;21
8034306641;1730;1731516459;9187903.0;Rogue Squad;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;36;28;True;21
8034297854;1874;1731516151;9530716.0;Air Defence;9492830.0;Prodigy of God;17366;Ultras Dota Pro League  2024-25;925446;1;21;55;False;21
8034297047;1382;1731516122;9600141.0;Zero Tenacity;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;30;13;True;21
8034295771;1921;1731516078;;;9360651.0;Dandelions;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;9;26;False;21
8034294070;1034;1731516090;9600923.0;Pirate and Cow;9025359.0;The Covenant;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925444;1;4;45;False;21
8034288054;2409;1731515806;9586122.0;4Pirates;9572608.0;Blue Submarine;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925442;0;14;35;False;21
8034260038;1609;1731514883;9425660.0;Shadow Avengers;8629317.0;Bright Crusaders;17233;Destiny League;925419;1;30;25;True;21
8034253404;1553;1731514591;9120549.0;Rakuzan;8831040.0;Ghost Sheep;17366;Ultras Dota Pro League  2024-25;925406;1;15;43;False;21
8034247897;1143;1731514400;9187903.0;Rogue Squad;9600798.0;Ethereal Edge;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925436;0;54;6;True;21
8034247159;1721;1731514376;9450071.0;Fusion Esports;9407491.0;Universitario eSports ;17318;Summoner’s Cup;925414;1;32;17;True;21
8034224685;1003;1731513598;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;34;11;True;21
8034222619;1943;1731513528;9530669.0;Neutralcamp;6517445.0;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925426;0;23;35;False;21
8034220942;1219;1731513470;9546950.0;Habibis;2162841.0;Hagreed is good;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925425;0;34;10;True;21
8034218875;4033;1731513398;9389234.0;Bushido;9593652.0;Invoke.Pantheon;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925424;0;41;39;True;21
8034214342;1555;1731513297;9486936.0;Prodigy of God;9530716.0;Air Defence;17366;Ultras Dota Pro League  2024-25;925422;1;40;17;True;21
8034210508;1369;1731513106;9600235.0;;9586122.0;4Pirates;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925421;0;7;28;False;21
8034202979;2457;1731512849;9366989.0;Flux;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;36;19;True;21
8034196743;1526;1731512705;8629317.0;Bright Crusaders;9425660.0;Shadow Avengers;17233;Destiny League;925419;1;35;17;True;21
8034194300;2407;1731512551;9403748.0;Dragon Esports Club;1838315.0;Team Secret;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925418;0;21;33;False;21
8034191983;1677;1731512476;9360651.0;Dandelions;9444025.0;TT InfinBank;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925416;0;26;13;True;21
8034186177;1988;1731512275;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;26;10;True;21
8034180495;1256;1731512086;9600141.0;Zero Tenacity;7009187.0;Istanbul Tech;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925415;0;31;10;True;21
8034167070;2095;1731511637;;;9572608.0;Blue Submarine;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;15;29;False;21
8034163898;1373;1731511529;9407491.0;Universitario eSports ;9450071.0;Fusion Esports;17318;Summoner’s Cup;925414;1;6;25;False;21
8034140542;982;1731510757;9389234.0;Bushido;8681474.0;Old School;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925412;0;33;6;True;21
8034140472;1340;1731510754;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;63;19;True;21
8034131650;411;1731510466;9600141.0;Zero Tenacity;9595258.0;Kukaracha Team;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925410;0;16;1;True;21
8034126016;2221;1731510281;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;26;15;True;21
8034125839;989;1731510275;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;34;4;True;21
8034124445;1639;1731510333;8629324.0;Swift Knights;9426115.0;Dark Rebellion;17233;Destiny League;925396;1;19;18;True;21
8034124206;459;1731510223;9530669.0;Neutralcamp;9249170.0;M E Y S T E R S ;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925408;0;8;1;True;21
8034122371;1536;1731510163;8414530.0;Les Baguet;8223461.0;Children of Roshan;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925405;0;39;17;True;21
8034121775;1438;1731510197;8831040.0;Ghost Sheep;9120549.0;Rakuzan;17366;Ultras Dota Pro League  2024-25;925406;1;15;35;False;21
8034121136;1140;1731510121;;;9073551.0;Team Blade;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;40;7;True;21
8034120987;497;1731510115;;;8850039.0;Chrome Sports;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;14;2;True;21
8034120625;2180;1731510104;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;16;41;False;21
8034111368;1127;1731509797;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;39;11;True;21
8034109196;1780;1731509723;;;9555587.0;bungee gum;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;40;16;True;21
8034096494;860;1731509296;9360651.0;Dandelions;9103961.0;StormSquad;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925400;0;35;4;True;21
8034096310;2637;1731509352;8993427.0;Air Defense;9593609.0;Nethercore;17366;Ultras Dota Pro League  2024-25;925398;1;43;51;False;21
8034084659;834;1731508907;9403748.0;Dragon Esports Club;9427032.0;812);17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925397;0;25;4;True;21
8034080266;1664;1731508761;9600235.0;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;39;29;True;21
8034075206;2032;1731508593;;;9444025.0;TT InfinBank;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;15;41;False;21
8034074523;2411;1731508570;;;1838315.0;Team Secret;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;17;21;False;21
8034052549;1557;1731508027;9426115.0;Dark Rebellion;8629324.0;Swift Knights;17233;Destiny League;925396;1;15;18;False;21
8034034660;3552;1731507254;9586122.0;4Pirates;9571336.0;Team Fable;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925393;0;34;39;True;21
8034033961;1294;1731507231;9555587.0;bungee gum;3477092.0;Low Skill Dota;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925390;0;61;14;True;21
8034033225;1734;1731507207;8850039.0;Chrome Sports;9547180.0;НГАСУ (Д);17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925392;0;51;11;True;21
8034031446;2387;1731507148;9593652.0;Invoke.Pantheon;9143209.0;пипяо;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925391;0;43;28;True;21
8034025861;1904;1731506963;;;8713814.0;Aurum;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;38;26;True;21
8034022253;2651;1731506843;9247798.0;Passion UA;9572608.0;Blue Submarine;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925387;0;45;35;False;21
8034022107;1249;1731506839;9504780.0;Rakuzan;9586420.0;KIBA ARMS;17366;Ultras Dota Pro League  2024-25;925371;1;9;49;False;21
8034022100;2549;1731506838;9366989.0;Flux;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;29;23;True;21
8034019073;819;1731506736;2607005.0;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;40;6;True;21
8034018696;1146;1731506726;9427032.0;812);;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;40;3;True;21
8034017513;1473;1731506687;;;9595258.0;Kukaracha Team;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;38;18;True;21
8034017509;1923;1731506686;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;10;22;False;21
8034015610;1321;1731506623;9103961.0;StormSquad;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;24;3;True;21
8034011826;1086;1731506502;9444025.0;TT InfinBank;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;57;11;True;21
8034011739;994;1731506498;1838315.0;Team Secret;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;53;5;True;21
8034010477;2537;1731506452;8681474.0;Old School;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;55;47;True;21
8033969620;1892;1731505082;8629005.0;Flawless Goblins;8629318.0;Mad Monkeys;17233;Destiny League;925372;1;38;27;True;21
8033957403;2168;1731504638;9586443.0;Nethercore;9530716.0;Air Defence;17366;Ultras Dota Pro League  2024-25;925381;1;56;22;True;21
8033910728;1465;1731503041;8629318.0;Mad Monkeys;8629005.0;Flawless Goblins;17233;Destiny League;925372;1;16;26;False;21
8033907629;1982;1731502873;9586420.0;KIBA ARMS;9504780.0;Rakuzan;17366;Ultras Dota Pro League  2024-25;925371;1;28;28;True;21
8033832331;3283;1731500157;8993427.0;Air Defense;9586443.0;Nethercore;17366;Ultras Dota Pro League  2024-25;925364;1;48;53;True;21
8033806350;1277;1731498796;9332084.0;Lighting Legends;8893825.0;Lucky Bulldogs;16313;Ancients League;925355;1;19;34;False;21
8033805987;2757;1731498780;9586420.0;KIBA ARMS;8831040.0;Ghost Sheep;17366;Ultras Dota Pro League  2024-25;925347;1;48;72;False;21
8033799631;1237;1731498564;9425660.0;Shadow Avengers;8629315.0;Wiser Warriors;17233;Destiny League;925360;1;25;22;True;21
8033758817;1475;1731496569;8893825.0;Lucky Bulldogs;9332084.0;Lighting Legends;16313;Ancients League;925355;1;31;17;True;21
8033745119;1878;1731495936;8629315.0;Wiser Warriors;9425660.0;Shadow Avengers;17233;Destiny League;917982;1;21;43;False;21
8033738739;2427;1731495537;8831040.0;Ghost Sheep;9586420.0;KIBA ARMS;17366;Ultras Dota Pro League  2024-25;925347;1;38;50;False;21
8033730374;1974;1731495091;9594120.0;Team Flamingos;9586443.0;Nethercore;17366;Ultras Dota Pro League  2024-25;925343;1;33;17;True;21
8033717984;1350;1731494418;9332069.0;Mister Maniacs;9330493.0;RuleBreakers;16313;Ancients League;925340;1;33;19;True;21
8033700862;1555;1731493522;9425656.0;LSG;8629317.0;Bright Crusaders;17233;Destiny League;925342;1;30;15;True;21
8033689749;2512;1731492775;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;43;21;True;21
8033689523;1507;1731492869;9586420.0;KIBA ARMS;8831040.0;Ghost Sheep;17366;Ultras Dota Pro League  2024-25;925347;1;16;58;False;21
8033676360;1865;1731491959;9330493.0;RuleBreakers;9332069.0;Mister Maniacs;16313;Ancients League;925340;1;40;43;False;21
8033671306;2339;1731491698;9586443.0;Nethercore;9594120.0;Team Flamingos;17366;Ultras Dota Pro League  2024-25;925343;1;29;30;False;21
8033668922;1348;1731491516;8629317.0;Bright Crusaders;9425656.0;LSG;17233;Destiny League;925342;1;11;35;False;21
8033650384;1646;1731490296;8629324.0;Swift Knights;8629005.0;Flawless Goblins;17233;Destiny League;925324;1;37;18;True;21
8033640074;1453;1731489572;9332069.0;Mister Maniacs;9330493.0;RuleBreakers;16313;Ancients League;925340;1;13;30;False;21
8033630134;2487;1731488875;9538207.0;Myth Avenue Gaming;9586396.0;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925335;0;35;30;True;21
8033625702;1685;1731488567;9600191.0;Groomify;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;17;32;False;21
8033618137;2340;1731488121;8629318.0;Mad Monkeys;2443375.0;Foxy gaming;17233;Destiny League;925323;1;44;38;False;21
8033614833;2311;1731487790;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;12;34;False;21
8033614553;1936;1731488476;350190.0;Ascent Esports;9600387.0;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925330;0;27;15;True;21
8033613197;1498;1731487678;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;2;28;False;21
8033609181;1643;1731487425;8629005.0;Flawless Goblins;8629324.0;Swift Knights;17233;Destiny League;925324;1;31;44;False;21
8033602645;1516;1731486908;8936507.0;FenixTeam;9332046.0;Dominatrix;16313;Ancients League;925314;1;14;33;False;21
8033590005;1263;1731486045;2443375.0;Foxy gaming;8629318.0;Mad Monkeys;17233;Destiny League;925323;1;34;16;True;21
8033580091;1801;1731485283;9586443.0;Nethercore;9586420.0;KIBA ARMS;17366;Ultras Dota Pro League  2024-25;925317;1;24;41;False;21
8033578381;1650;1731485151;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;24;3;True;21
8033577632;1923;1731485096;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;13;38;False;21
8033577100;1614;1731485057;9272068.0;500 Bananas;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;15;47;False;21
8033576038;2867;1731484976;9554522.0;Dominator Esports;9586396.0;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925326;0;34;30;False;21
8033575878;1813;1731484963;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;17;46;False;21
8033575313;1941;1731484920;;;9254408.0;The Immortal;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;35;7;True;21
8033573670;1681;1731484842;8629324.0;Swift Knights;8629005.0;Flawless Goblins;17233;Destiny League;925324;1;22;29;False;21
8033566629;1901;1731484253;9332046.0;Dominatrix;8936507.0;FenixTeam;16313;Ancients League;925314;1;28;33;False;21
8033561709;1268;1731484022;8629318.0;Mad Monkeys;2443375.0;Foxy gaming;17233;Destiny League;925323;1;28;20;True;21
8033552753;3105;1731483382;9373848.0;ToLight TEAM;9461007.0;Evil Rabbit;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925319;0;40;36;False;21
8033543877;1743;1731482512;9586420.0;KIBA ARMS;9586443.0;Nethercore;17366;Ultras Dota Pro League  2024-25;925317;1;39;18;True;21
8033539525;1643;1731482174;8629315.0;Wiser Warriors;8629014.0;Dragon Blood;17233;Destiny League;925306;1;27;33;False;21
8033537542;1474;1731481943;8936507.0;FenixTeam;9332046.0;Dominatrix;16313;Ancients League;925314;1;12;30;False;21
8033524585;2157;1731480967;9426115.0;Dark Rebellion;8629005.0;Flawless Goblins;17233;Destiny League;925302;1;42;53;False;21
8033513006;1644;1731479932;8629014.0;Dragon Blood;8629315.0;Wiser Warriors;17233;Destiny League;925306;1;31;14;True;21
8033504127;1946;1731479135;9330485.0;BulletProofs;8961813.0;SHAOLIN;16313;Ancients League;925300;1;29;37;False;21
8033494861;1826;1731478342;8629005.0;Flawless Goblins;9426115.0;Dark Rebellion;17233;Destiny League;925302;1;25;36;False;21
8033486159;1770;1731477506;8629315.0;Wiser Warriors;8629014.0;Dragon Blood;17233;Destiny League;925306;1;38;25;True;21
8033477330;3822;1731477649;9247646.0;Team trust;9600823.0;crychic;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925305;0;47;50;False;21
8033475744;1904;1731476561;8961813.0;SHAOLIN;9330485.0;BulletProofs;16313;Ancients League;925300;1;39;27;True;21
8033464319;1894;1731475679;8629005.0;Flawless Goblins;9426115.0;Dark Rebellion;17233;Destiny League;925302;1;48;33;True;21
8033456313;1238;1731474781;9330485.0;BulletProofs;8961813.0;SHAOLIN;16313;Ancients League;925300;1;23;8;True;21
8033454509;1729;1731474625;9425660.0;Shadow Avengers;9425656.0;LSG;17233;Destiny League;925296;1;31;18;True;21
8033430864;1418;1731472479;9425656.0;LSG;9425660.0;Shadow Avengers;17233;Destiny League;925296;1;14;22;False;21
8033374661;1852;1731467419;8849837.0;FALL VICTIMS;8850016.0;FLYING FORTUNE;17163;Dota 2 Space League;925272;1;38;18;True;21
8033346664;1881;1731464811;8850016.0;FLYING FORTUNE;8849837.0;FALL VICTIMS;17163;Dota 2 Space League;925272;1;19;31;False;21
8033321677;1711;1731462482;8849837.0;FALL VICTIMS;8850016.0;FLYING FORTUNE;17163;Dota 2 Space League;925272;1;32;40;False;21
8033296460;1747;1731460083;8970060.0;Moonwalkers;8849833.0;VERTEX PACK;17163;Dota 2 Space League;925260;1;31;31;True;21
8033272304;1889;1731457703;8849833.0;VERTEX PACK;8970060.0;Moonwalkers;17163;Dota 2 Space League;925260;1;25;35;False;21
8033241536;1821;1731454722;9025669.0;CrimsonSky;8987220.0;HolyTeam;17163;Dota 2 Space League;925243;1;22;28;False;21
8033229257;1703;1731453725;9257597.0;Numa Numa Iei;9450071.0;Fusion Esports;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925234;1;11;34;False;21
8033216735;2278;1731452405;9600783.0;aCatsuki;9600785.0;grin;17367;EPL World Series: America 2024-2025 Season ;925232;1;20;42;False;21
8033215023;1794;1731452189;8987220.0;HolyTeam;9025669.0;CrimsonSky;17163;Dota 2 Space League;925243;1;32;14;True;21
8033184123;1937;1731449726;9025669.0;CrimsonSky;8987220.0;HolyTeam;17163;Dota 2 Space League;925243;1;35;30;True;21
8033182160;2261;1731449552;9257597.0;Numa Numa Iei;9450071.0;Fusion Esports;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925234;1;39;13;True;21
8033174427;2734;1731449003;8697185.0;Fantasy Gaming;1798457.0;Hokori;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925233;1;29;34;False;21
8033171462;1940;1731448795;9600783.0;aCatsuki;9600785.0;grin;17367;EPL World Series: America 2024-2025 Season ;925232;1;17;35;False;21
8033158093;1007;1731447873;9593704.0;CONSILIUM;9523633.0;KOBRAVEX;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925236;1;31;9;True;21
8033142240;1876;1731446927;8849817.0;ZEUS THUNDER GOD;8957156.0;Silent killer;17163;Dota 2 Space League;925220;1;30;21;True;21
8033126950;860;1731445978;9523633.0;KOBRAVEX;9593704.0;CONSILIUM;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925236;1;8;28;False;21
8033120102;2281;1731445730;9257597.0;Numa Numa Iei;9450071.0;Fusion Esports;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925234;1;18;32;False;21
8033119801;2212;1731445575;8697185.0;Fantasy Gaming;1798457.0;Hokori;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925233;1;20;24;False;21
8033115086;1761;1731445464;9600785.0;grin;9600783.0;aCatsuki;17367;EPL World Series: America 2024-2025 Season ;925232;1;15;34;False;21
8033111204;1189;1731445104;8957156.0;Silent killer;8849817.0;ZEUS THUNDER GOD;17163;Dota 2 Space League;925220;1;14;24;False;21
8033065589;1812;1731442816;8849817.0;ZEUS THUNDER GOD;8957156.0;Silent killer;17163;Dota 2 Space League;925220;1;20;46;False;21
8032987006;3184;1731439363;9381678.0;Apex Genesis;9302841.0;South Team;17318;Summoner’s Cup;925165;1;41;41;True;21
8032900053;1901;1731436083;9302841.0;South Team;9381678.0;Apex Genesis;17318;Summoner’s Cup;925165;1;13;35;False;21
8032871558;1762;1731434894;9600141.0;Zero Tenacity;9162417.0;Nightshade Esports;17381;European Pro League  2024-2025 Season;925138;1;40;17;True;21
8032795507;2219;1731432190;9407491.0;Universitario eSports ;8737621.0;Lava Esports ;17318;Summoner’s Cup;925112;1;18;37;False;21
8032758055;2020;1731430890;9162417.0;Nightshade Esports;9600141.0;Zero Tenacity;17381;European Pro League  2024-2025 Season;925138;1;21;37;False;21
8032744672;1842;1731430326;8629014.0;Dragon Blood;8629318.0;Mad Monkeys;17233;Destiny League;925115;1;21;24;False;21
8032722722;1914;1731429441;8831040.0;Ghost Sheep;9504780.0;Rakuzan;17366;Ultras Dota Pro League  2024-25;925117;1;39;26;True;21
8032696085;1945;1731428506;8737621.0;Lava Esports ;9407491.0;Universitario eSports ;17318;Summoner’s Cup;925112;1;17;30;False;21
8032691600;1265;1731428354;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;35;15;True;21
8032677020;1751;1731427891;8629318.0;Mad Monkeys;8629014.0;Dragon Blood;17233;Destiny League;925115;1;28;33;False;21
8032613478;1537;1731425795;8629014.0;Dragon Blood;8629318.0;Mad Monkeys;17233;Destiny League;925115;1;15;24;False;21
8032607829;2077;1731425463;9420570.0;Quantum;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;20;25;False;21
8032606398;1614;1731426503;9504780.0;Rakuzan;8831040.0;Ghost Sheep;17366;Ultras Dota Pro League  2024-25;925117;1;22;40;False;21
8032577527;2104;1731424451;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;51;24;True;21
8032573497;2809;1731424390;9407491.0;Universitario eSports ;8737621.0;Lava Esports ;17318;Summoner’s Cup;925112;1;23;56;False;21
8032564638;2325;1731424024;9017006.0;NAVI Junior;9572608.0;Blue Submarine;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925109;0;36;26;True;21
8032553715;1361;1731423684;8629324.0;Swift Knights;2443375.0;Foxy gaming;17233;Destiny League;925098;1;17;22;False;21
8032495421;1743;1731421736;9403748.0;Dragon Esports Club;8376696.0;One Move;17381;European Pro League  2024-2025 Season;925103;1;19;37;False;21
8032478648;1706;1731421424;2443375.0;Foxy gaming;8629324.0;Swift Knights;17233;Destiny League;925098;1;25;20;True;21
8032470724;1291;1731420947;9594117.0;Team Flamingos;9492830.0;Prodigy of God;17366;Ultras Dota Pro League  2024-25;925077;1;11;33;False;21
8032460802;2728;1731420599;9420570.0;Quantum;9594647.0;PuckChamp;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925097;0;25;45;False;21
8032457222;2274;1731420481;9017006.0;NAVI Junior;9572608.0;Blue Submarine;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925095;0;32;15;True;21
8032420490;1281;1731419286;9426115.0;Dark Rebellion;8629315.0;Wiser Warriors;17233;Destiny League;925081;1;10;16;False;21
8032387777;1946;1731418106;9594117.0;Team Flamingos;9492830.0;Prodigy of God;17366;Ultras Dota Pro League  2024-25;925077;1;37;30;True;21
8032339482;3589;1731416535;8376696.0;One Move;9403748.0;Dragon Esports Club;17381;European Pro League  2024-2025 Season;925082;3;38;31;True;21
8032337777;1945;1731416468;8629315.0;Wiser Warriors;9426115.0;Dark Rebellion;17233;Destiny League;925081;1;35;20;True;21
